id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id
172,0.11999999731779099,0.3499999940395355,-34.446266174316406,8,75,112
173,0.3499999940395355,0.4699999988079071,-56.98017501831055,48,75,112
174,0.4699999988079071,0.7200000286102295,-51.71857833862305,58,75,112
175,0.7200000286102295,0.8159999847412109,-46.097328186035156,2,76,112
176,0.0,0.1599999964237213,-57.014869689941406,35,77,113
177,0.1599999964237213,0.38999998569488525,-51.111629486083984,8,77,113
178,0.38999998569488525,0.44999998807907104,-54.7701416015625,60,77,113
179,0.44999998807907104,0.5759999752044678,-38.561248779296875,2,78,113
180,0.0,0.05999999865889549,-48.7346305847168,2,79,114
181,0.05999999865889549,0.15000000596046448,-65.2636947631836,44,80,114
182,0.15000000596046448,0.41999998688697815,-39.44636917114258,5,80,114
183,0.41999998688697815,0.5,-52.97240447998047,22,80,114
184,0.5,0.6240000128746033,-52.53675842285156,2,81,114
185,0.0,0.029999999329447746,-50.58055114746094,2,82,115
186,0.029999999329447746,0.14000000059604645,-62.52116394042969,70,83,115
187,0.14000000059604645,0.2199999988079071,-49.39826965332031,27,83,115
188,0.2199999988079071,0.30000001192092896,-59.37969970703125,58,83,115
189,0.30000001192092896,0.3499999940395355,-58.9763298034668,60,83,115
190,0.3499999940395355,0.41999998688697815,-57.92180633544922,29,83,115
191,0.41999998688697815,0.4699999988079071,-67.99393463134766,24,83,115
192,0.4699999988079071,0.6000000238418579,-55.30783462524414,34,83,115
193,0.6000000238418579,0.6700000166893005,-56.43095779418945,25,84,115
194,0.6700000166893005,0.7099999785423279,-46.19523239135742,10,84,115
195,0.7099999785423279,0.8100000023841858,-40.139705657958984,70,85,115
196,0.8100000023841858,0.9100000262260437,-40.310428619384766,11,85,115
197,0.9100000262260437,1.0,-41.70341110229492,49,85,115
198,1.0,1.0700000524520874,-48.102500915527344,22,86,115
199,1.0700000524520874,1.2400000095367432,-45.443851470947266,54,86,115
200,1.2400000095367432,1.399999976158142,-69.55381774902344,58,87,115
