id,begin,end,utterance_id,word_id,pronunciation_id
79,0.6200000047683716,0.9100000262260437,118,198088,206840
80,0.9100000262260437,1.0299999713897705,118,124684,130092
81,1.0299999713897705,1.8200000524520874,118,58811,61769
82,1.8200000524520874,1.8535000085830688,118,1,1
83,0.0,0.10000000149011612,119,198568,207334
84,0.10000000149011612,0.17000000178813934,119,7591,8059
85,0.17000000178813934,0.5299999713897705,119,197233,205970
86,0.5299999713897705,0.5729374885559082,119,1,1
87,0.0,0.2800000011920929,12,17229,18124
88,0.2800000011920929,0.32499998807907104,12,1,1
89,0.0,0.029999999329447746,120,1,1
90,0.029999999329447746,0.46000000834465027,120,165025,172380
91,0.46000000834465027,0.5021250247955322,120,1,1
92,0.0,0.4000000059604645,121,6905,7338
93,0.4000000059604645,0.4378125071525574,121,1,1
94,0.0,0.4399999976158142,122,66126,69454
95,0.4399999976158142,0.47749999165534973,122,1,1
96,0.0,0.4300000071525574,123,142480,148747
97,0.4300000071525574,0.4659374952316284,123,1,1
98,0.0,0.4000000059604645,124,84792,88751
99,0.4000000059604645,0.4260624945163727,124,1,1
100,0.0,0.20999999344348907,125,176369,184146
101,0.20999999344348907,0.550000011920929,125,89336,93718
102,0.550000011920929,0.5823749899864197,125,1,1
103,0.0,0.4399999976158142,126,103634,108412
104,0.4399999976158142,0.4803749918937683,126,1,1
105,0.0,0.800000011920929,127,147613,154321
106,0.800000011920929,0.831375002861023,127,1,1
107,0.0,0.029999999329447746,128,1,1
108,0.029999999329447746,0.18000000715255737,128,83346,87232
109,0.18000000715255737,0.25,128,7591,8059
110,0.25,0.550000011920929,128,198568,207334
111,0.550000011920929,0.5888749957084656,128,1,1
112,0.0,0.23000000417232513,129,103830,108612
113,0.23000000417232513,0.5199999809265137,129,9378,9912
114,0.5199999809265137,0.5732499957084656,129,1,1
115,0.0,0.30000001192092896,13,192691,201042
116,0.30000001192092896,0.4099999964237213,13,175734,183488
117,0.4099999964237213,1.0199999809265137,13,63729,66917
118,1.0199999809265137,1.047124981880188,13,1,1
119,0.0,0.4399999976158142,130,190744,198978
120,0.4399999976158142,0.4690625071525574,130,1,1
121,0.0,0.23000000417232513,131,182310,190293
122,0.23000000417232513,0.5699999928474426,131,125457,130914
123,0.5699999928474426,0.6037499904632568,131,1,1
124,0.0,0.5699999928474426,132,183374,191378
125,0.5699999928474426,0.6010624766349792,132,1,1
126,0.0,0.5299999713897705,133,162331,169608
127,0.5299999713897705,0.5593125224113464,133,1,1
128,0.0,0.4099999964237213,134,25514,26641
129,0.4099999964237213,0.4429374933242798,134,1,1
130,0.0,0.36000001430511475,135,112016,117012
131,0.36000001430511475,0.39931249618530273,135,1,1
132,0.0,0.18000000715255737,136,84688,88643
133,0.18000000715255737,0.5899999737739563,136,1579,1699
134,0.5899999737739563,0.699999988079071,136,175734,183488
135,0.699999988079071,1.1399999856948853,136,35405,36880
136,1.1399999856948853,1.6799999475479126,136,41123,42920
137,1.6799999475479126,1.7148749828338623,136,1,1
138,0.0,0.05999999865889549,137,84688,88643
139,0.05999999865889549,0.17000000178813934,137,196969,205690
140,0.17000000178813934,0.41999998688697815,137,101993,106720
141,0.41999998688697815,0.6200000047683716,137,125510,130968
142,0.6200000047683716,0.9800000190734863,137,177292,185114
143,0.9800000190734863,1.100000023841858,137,178185,186023
144,1.100000023841858,1.5499999523162842,137,103634,108412
145,1.5499999523162842,1.7799999713897705,137,1,1
146,1.7799999713897705,2.2200000286102295,137,135859,141712
147,2.2200000286102295,2.2482500076293945,137,1,1
148,0.0,0.3499999940395355,138,122957,128310
149,0.3499999940395355,0.4020625054836273,138,1,1
150,0.0,0.25,139,172919,180572
151,0.25,0.3499999940395355,139,175734,183488
152,0.3499999940395355,0.7400000095367432,139,177292,185114
153,0.7400000095367432,0.8399999737739563,139,178185,186022
154,0.8399999737739563,0.9599999785423279,139,175734,183488
155,0.9599999785423279,1.409999966621399,139,179829,187717
156,1.409999966621399,1.4511874914169312,139,1,1
157,0.0,0.20999999344348907,14,71405,74894
158,0.20999999344348907,0.5099999904632568,14,127249,132790
159,0.5099999904632568,0.5531874895095825,14,1,1
160,0.0,0.029999999329447746,140,1,1
161,0.029999999329447746,0.33000001311302185,140,182744,190739
162,0.33000001311302185,0.3631249964237213,140,1,1
163,0.0,0.3199999928474426,141,104378,109181
164,0.3199999928474426,0.3642500042915344,141,1,1
165,0.0,0.3700000047683716,142,95655,100199
166,0.3700000047683716,0.39649999141693115,142,1,1
167,0.0,0.3499999940395355,143,72481,75998
168,0.3499999940395355,0.3790625035762787,143,1,1
